geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
ZG,202203,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,128,81,47,1,100,128794,0.78,99.38,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-03,1,0.78,NA,NA
ZH,202203,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1643,1129,514,1,100,1553423,0.64,105.77,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-03,-6,-0.39,-37.5,0
AG,202204,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,847,562,285,1,100,694072,1.15,122.03,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,2,0.29,33.3,0
AI,202204,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,25,15,10,1,100,16293,6.14,153.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,0,0,0,0
AR,202204,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,74,55,19,NA,NA,55309,0,133.79,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,0,0,NA,NA
BE,202204,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1426,929,497,1,100,1043132,1.44,136.7,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,2,0.19,15.4,0
BL,202204,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,269,198,71,1,100,290969,0.69,92.45,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,1,0.35,100,0
BS,202204,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,272,189,83,1,100,196735,2.54,138.26,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,3,1.52,150,0
FL,202204,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,71,53,18,NA,NA,39055,0,181.79,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,-1,-2.56,-100,NA
FR,202204,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,505,415,90,1,100,325496,1.23,155.15,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,1,0.31,33.3,0
GE,202204,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,843,702,141,1,100,506343,2.17,166.49,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,2,0.39,22.2,0
GL,202204,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,94,50,44,1,100,40851,4.9,230.1,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,2,4.9,NA,NA
GR,202204,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,231,160,71,1,100,200096,0.5,115.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,0,0,0,0
JU,202204,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,100,56,44,1,100,73709,1.36,135.67,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,0,0,0,0
LU,202204,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,439,280,159,1,100,416347,1.92,105.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,2,0.48,33.3,0
NE,202204,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,396,296,100,1,100,175894,3.98,225.14,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,5,2.84,250,0
NW,202204,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,34,17,17,NA,NA,43520,0,78.12,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,-1,-2.3,-100,NA
OW,202204,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,52,33,19,1,100,38108,2.62,136.45,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,1,2.62,NA,NA
SG,202204,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,830,645,185,1,100,514504,0.58,161.32,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,2,0.39,200,0
SH,202204,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,98,55,43,NA,NA,83107,0,117.92,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,-1,-1.2,-100,NA
SO,202204,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,329,244,85,1,100,277462,1.08,118.57,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,-3,-1.08,-50,0
SZ,202204,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,285,187,98,1,100,162157,1.85,175.76,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,1,0.62,50,0
TG,202204,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,568,354,214,1,100,282909,0.71,200.77,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,-8,-2.82,-80,0
TI,202204,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,934,809,125,1,100,350986,1.71,266.11,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,-1,-0.28,-14.3,0
UR,202204,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,62,37,25,1,100,36819,2.72,168.39,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,0,0,0,0
VD,202204,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1130,872,258,1,100,814762,0.49,138.69,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,-3,-0.37,-42.9,0
VS,202204,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,773,582,191,1,100,348503,2.87,221.81,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,-11,-3.16,-52.4,0
ZG,202204,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,129,81,48,1,100,128794,0.78,100.16,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,0,0,0,0
ZH,202204,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1648,1129,519,1,100,1553423,0.32,106.09,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-04,-5,-0.32,-50,0
AG,202205,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,852,562,290,1,100,694072,0.72,122.75,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-3,-0.43,-37.5,0
AI,202205,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,25,15,10,NA,NA,16293,0,153.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-1,-6.14,-100,NA
AR,202205,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,74,55,19,NA,NA,55309,0,133.79,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,0,0,NA,NA
BE,202205,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1444,929,515,1,100,1043132,1.73,138.43,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,3,0.29,20,0
BL,202205,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,272,198,74,1,100,290969,1.03,93.48,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,1,0.34,50,0
BS,202205,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,273,189,84,1,100,196735,0.51,138.77,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-4,-2.03,-80,0
FL,202205,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,71,53,18,NA,NA,39055,0,181.79,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,0,0,NA,NA
FR,202205,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,510,415,95,1,100,325496,1.54,156.68,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,1,0.31,25,0
GE,202205,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,852,702,150,1,100,506343,1.78,168.27,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-2,-0.39,-18.2,0
GL,202205,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,94,50,44,NA,NA,40851,0,230.1,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-2,-4.9,-100,NA
GR,202205,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,231,160,71,NA,NA,200096,0,115.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-1,-0.5,-100,NA
JU,202205,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,100,56,44,NA,NA,73709,0,135.67,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-1,-1.36,-100,NA
LU,202205,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,442,280,162,1,100,416347,0.72,106.16,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-5,-1.2,-62.5,0
NE,202205,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,398,296,102,1,100,175894,1.14,226.27,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-5,-2.84,-71.4,0
NW,202205,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,34,17,17,NA,NA,43520,0,78.12,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,0,0,NA,NA
OW,202205,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,53,33,20,1,100,38108,2.62,139.08,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,0,0,0,0
SG,202205,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,834,645,189,1,100,514504,0.78,162.1,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,1,0.2,33.3,0
SH,202205,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,98,55,43,NA,NA,83107,0,117.92,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,0,0,NA,NA
SO,202205,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,333,244,89,1,100,277462,1.44,120.02,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,1,0.36,33.3,0
SZ,202205,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,286,187,99,1,100,162157,0.62,176.37,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-2,-1.23,-66.7,0
TG,202205,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,572,354,218,1,100,282909,1.41,202.19,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,2,0.7,100,0
TI,202205,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,936,809,127,1,100,350986,0.57,266.68,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-4,-1.14,-66.7,0
UR,202205,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,63,37,26,1,100,36819,2.72,171.11,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,0,0,0,0
VD,202205,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1141,872,269,1,100,814762,1.35,140.04,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,7,0.86,175,0
VS,202205,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,783,582,201,1,100,348503,2.87,224.68,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,0,0,0,0
ZG,202205,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,129,81,48,NA,NA,128794,0,100.16,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,-1,-0.78,-100,NA
ZH,202205,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1661,1129,532,1,100,1553423,0.84,106.93,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-05,8,0.52,160,0
AG,202206,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,861,562,299,1,100,694072,1.3,124.05,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,4,0.58,80,0
AI,202206,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,25,15,10,NA,NA,16293,0,153.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,0,0,NA,NA
AR,202206,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,75,55,20,1,100,55309,1.81,135.6,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,1,1.81,NA,NA
BE,202206,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1455,929,526,1,100,1043132,1.05,139.48,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,-7,-0.68,-38.9,0
BL,202206,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,274,198,76,1,100,290969,0.69,94.17,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,-1,-0.34,-33.3,0
BS,202206,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,279,189,90,1,100,196735,3.05,141.82,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,5,2.54,500,0
FL,202206,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,73,53,20,1,100,39055,5.12,186.92,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,2,5.12,NA,NA
FR,202206,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,513,415,98,1,100,325496,0.92,157.61,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,-2,-0.62,-40,0
GE,202206,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,862,702,160,1,100,506343,1.97,170.24,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,1,0.19,11.1,0
GL,202206,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,95,50,45,1,100,40851,2.45,232.55,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,1,2.45,NA,NA
GR,202206,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,231,160,71,NA,NA,200096,0,115.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,0,0,NA,NA
JU,202206,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,100,56,44,NA,NA,73709,0,135.67,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,0,0,NA,NA
LU,202206,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,445,280,165,1,100,416347,0.72,106.88,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,0,0,0,0
NE,202206,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,403,296,107,1,100,175894,2.84,229.12,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,3,1.7,150,0
NW,202206,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,34,17,17,NA,NA,43520,0,78.12,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,0,0,NA,NA
OW,202206,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,54,33,21,1,100,38108,2.62,141.7,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,0,0,0,0
SG,202206,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,839,645,194,1,100,514504,0.97,163.07,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,1,0.19,25,0
SH,202206,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,99,55,44,1,100,83107,1.2,119.12,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,1,1.2,NA,NA
SO,202206,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,338,244,94,1,100,277462,1.8,121.82,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,1,0.36,25,0
SZ,202206,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,288,187,101,1,100,162157,1.23,177.61,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,1,0.61,100,0
TG,202206,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,579,354,225,1,100,282909,2.47,204.66,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,3,1.06,75,0
TI,202206,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,939,809,130,1,100,350986,0.85,267.53,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,1,0.28,50,0
UR,202206,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,65,37,28,1,100,36819,5.43,176.54,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,1,2.71,100,0
VD,202206,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1146,872,274,1,100,814762,0.61,140.65,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,-6,-0.74,-54.5,0
VS,202206,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,791,582,209,1,100,348503,2.3,226.97,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,-2,-0.57,-20,0
ZG,202206,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,129,81,48,NA,NA,128794,0,100.16,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,0,0,NA,NA
ZH,202206,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1672,1129,543,1,100,1553423,0.71,107.63,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-06,-2,-0.13,-15.4,0
AG,202207,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,870,562,308,1,100,694072,1.3,125.35,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,0,0,0,0
AI,202207,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,25,15,10,NA,NA,16293,0,153.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,0,0,NA,NA
AR,202207,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,76,55,21,1,100,55309,1.81,137.41,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,0,0,0,0
BE,202207,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1459,929,530,1,100,1043132,0.38,139.87,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-7,-0.67,-63.6,0
BL,202207,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,276,198,78,1,100,290969,0.69,94.86,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,0,0,0,0
BS,202207,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,279,189,90,NA,NA,196735,0,141.82,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-6,-3.05,-100,NA
FL,202207,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,74,53,21,1,100,39055,2.56,189.48,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-1,-2.56,-50,0
FR,202207,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,517,415,102,1,100,325496,1.23,158.83,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,1,0.31,33.3,0
GE,202207,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,867,702,165,1,100,506343,0.99,171.23,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-5,-0.98,-50,0
GL,202207,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,96,50,46,1,100,40851,2.45,235,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,0,0,0,0
GR,202207,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,236,160,76,1,100,200096,2.5,117.94,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,5,2.5,NA,NA
JU,202207,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,100,56,44,NA,NA,73709,0,135.67,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,0,0,NA,NA
LU,202207,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,447,280,167,1,100,416347,0.48,107.36,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-1,-0.24,-33.3,0
NE,202207,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,405,296,109,1,100,175894,1.14,230.25,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-3,-1.7,-60,0
NW,202207,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,34,17,17,NA,NA,43520,0,78.12,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,0,0,NA,NA
OW,202207,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,57,33,24,1,100,38108,7.87,149.57,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,2,5.25,200,0
SG,202207,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,840,645,195,1,100,514504,0.19,163.26,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-4,-0.78,-80,0
SH,202207,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,101,55,46,1,100,83107,2.41,121.53,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,1,1.21,100,0
SO,202207,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,342,244,98,1,100,277462,1.44,123.26,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-1,-0.36,-20,0
SZ,202207,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,290,187,103,1,100,162157,1.23,178.84,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,0,0,0,0
TG,202207,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,584,354,230,1,100,282909,1.77,206.43,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-2,-0.7,-28.6,0
TI,202207,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,940,809,131,1,100,350986,0.28,267.82,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-2,-0.57,-66.7,0
UR,202207,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,65,37,28,NA,NA,36819,0,176.54,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-2,-5.43,-100,NA
VD,202207,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1149,872,277,1,100,814762,0.37,141.02,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-2,-0.24,-40,0
VS,202207,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,795,582,213,1,100,348503,1.15,228.12,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,-4,-1.15,-50,0
ZG,202207,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,130,81,49,1,100,128794,0.78,100.94,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,1,0.78,NA,NA
ZH,202207,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1684,1129,555,1,100,1553423,0.77,108.41,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-07,1,0.06,9.1,0
AG,202208,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,879,562,317,1,100,694072,1.3,126.64,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-08,0,0,0,0
AI,202208,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,25,15,10,NA,NA,16293,0,153.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-08,0,0,NA,NA
AR,202208,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,77,55,22,1,100,55309,1.81,139.22,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-08,0,0,0,0
